"Story","Title","Result","Date","Stability","Duration (s)"
"As a new user, i want to register in mobile app","As a new user, i have be able to create new account using existing account","SUCCESS","2023-05-07T12:04:58.4388788+07:00[Asia/Jakarta]","0.0","28.36"
